fix,speed,lat,lon,sats
70618,0.300650329,27.235633,-82.49982833,12
70619,0.300650329,27.23563433,-82.49982883,12
70620,0,27.2356345,-82.49982933,12
70621,0.300650329,27.235635,-82.49983,12
70622,0,27.2356345,-82.49983033,12
70623,0.300650329,27.23563333,-82.49982983,12
70624,0.212591887,27.23563267,-82.49982967,12
70625,0.300650329,27.23563183,-82.49982967,12
70626,0,27.2356315,-82.49982967,12
70627,0,27.235631,-82.49982933,12
70628,0.212591887,27.23563,-82.49982933,12
70629,0.212591887,27.23562917,-82.49982933,12
70630,0.300650329,27.235628,-82.49982917,12
70631,0.300650329,27.235627,-82.49982883,12
70632,0.212591887,27.235626,-82.49982833,12
70633,0.212591887,27.2356255,-82.49982767,12
70634,0.300650329,27.23562467,-82.49982667,12
70635,0.368219949,27.23562417,-82.49982533,12
70636,0.300650329,27.2356235,-82.49982433,12
70637,0.212591887,27.23562317,-82.49982333,12
70638,0.212591887,27.23562267,-82.49982233,12
70639,0.300650329,27.23562267,-82.49982117,12
70640,0,27.23562267,-82.49982017,12
70641,0,27.235623,-82.49981967,12
70642,0,27.2356235,-82.4998195,12
70643,0.212591887,27.23562383,-82.4998195,12
70644,0.212591887,27.2356245,-82.49981967,12
70645,0.212591887,27.235625,-82.49981967,12
70646,0.300650329,27.235626,-82.49982,12
70647,0.368219949,27.2356275,-82.4998205,12
70648,0.300650329,27.23562867,-82.499821,12
70649,0.425183773,27.23563,-82.49982167,12
70650,0.368219949,27.23563117,-82.49982233,12
70651,0.368219949,27.2356325,-82.49982333,12
70652,0.562465262,27.2356345,-82.4998245,12
70653,0.368219949,27.23563567,-82.49982567,12
70654,0.300650329,27.23563683,-82.49982667,12
70655,0.425183773,27.23563817,-82.49982767,12
70656,0.520741645,27.23563967,-82.499829,12
70657,0.601300658,27.23564183,-82.4998305,12
70658,0.520741645,27.23564367,-82.49983183,12
70659,0.47536991,27.23564517,-82.49983317,12
70660,0.601300658,27.23564733,-82.49983417,12
70661,0.520741645,27.235649,-82.499835,12
70662,0.425183773,27.23565033,-82.49983567,12
70663,0.300650329,27.2356515,-82.4998365,12
70664,0.212591887,27.23565233,-82.49983733,12
70665,0.212591887,27.23565317,-82.49983833,12
70666,0.212591887,27.23565333,-82.49983933,12
70667,0.212591887,27.23565383,-82.49984,12
70668,0.212591887,27.2356545,-82.49984083,12
70669,0.300650329,27.23565533,-82.4998415,12
70670,0.300650329,27.23565617,-82.49984217,12
70671,0,27.2356565,-82.49984267,12
70672,0,27.23565683,-82.49984317,12
70673,0.212591887,27.23565767,-82.49984367,12
70674,0,27.23565833,-82.499844,12
70675,0,27.23565883,-82.49984433,12
70676,0,27.23565833,-82.49984433,12
70677,0,27.23565817,-82.4998445,12
70678,0,27.23565817,-82.49984467,12
70679,0,27.23565783,-82.49984467,12
70680,0.212591887,27.23565717,-82.49984433,12
70681,0.212591887,27.2356565,-82.49984417,12
70682,0,27.235656,-82.49984417,12
70683,0.300650329,27.235655,-82.49984367,12
70684,0,27.23565417,-82.49984367,12
70685,0.212591887,27.23565317,-82.49984333,12
70686,0.212591887,27.23565233,-82.4998425,12
70687,0.520741645,27.23565083,-82.49984117,12
70688,0.425183773,27.2356495,-82.49984,12
70689,0.368219949,27.23564833,-82.49983867,12
70690,0.425183773,27.23564717,-82.49983733,12
70691,0.300650329,27.2356465,-82.49983617,12
70692,0.300650329,27.2356455,-82.49983517,12
70693,0,27.23564567,-82.49983467,12
70694,0.300650329,27.23564467,-82.499834,12
70695,0.47536991,27.235643,-82.49983317,12
70696,0.601300658,27.2356405,-82.49983283,12
70697,0.300650329,27.2356395,-82.499833,12
70698,0.368219949,27.235638,-82.49983317,12
70699,0.47536991,27.235636,-82.49983317,12
70700,0.425183773,27.23563433,-82.49983333,12
70701,0.520741645,27.23563217,-82.49983317,12
70702,0.562465262,27.23562983,-82.49983317,12
70703,0.601300658,27.2356275,-82.499833,12
70704,0.425183773,27.23562583,-82.49983367,12
70705,0.300650329,27.235625,-82.499834,12
70706,0,27.23562467,-82.49983417,12
70707,0,27.23562483,-82.49983433,12
70708,0.212591887,27.235624,-82.49983417,12
70709,0.47536991,27.23562217,-82.4998335,12
70710,0.520741645,27.23562033,-82.49983267,12
70711,0.212591887,27.23561933,-82.49983217,12
70712,0.212591887,27.2356185,-82.49983217,12
70713,0,27.23561833,-82.49983267,12
70714,0,27.23561833,-82.49983317,12
70715,0,27.235618,-82.49983333,12
70716,0.212591887,27.2356185,-82.49983367,12
70717,0,27.23561833,-82.499834,12
70718,0.425183773,27.23562,-82.49983433,12
70719,0.300650329,27.235621,-82.49983467,12
70720,0.368219949,27.2356225,-82.49983483,12
70721,0.368219949,27.235624,-82.499835,12
70722,0.47536991,27.235626,-82.4998355,12
70723,0.368219949,27.23562767,-82.49983583,12
70724,0.520741645,27.23562983,-82.499836,12
70725,0.368219949,27.23563133,-82.49983633,12
70726,0.425183773,27.235633,-82.49983667,12
70727,0.300650329,27.235634,-82.49983667,12
70728,0.300650329,27.235635,-82.49983667,12
70729,0.212591887,27.23563583,-82.49983617,12
70730,0,27.235636,-82.4998355,12
70731,0.300650329,27.23563717,-82.49983533,12
70732,0.300650329,27.23563767,-82.49983417,12
70733,0.425183773,27.23563917,-82.49983333,12
70734,0.368219949,27.23564033,-82.4998325,12
70735,0.300650329,27.23563967,-82.4998325,12
70736,0.368219949,27.23564067,-82.4998335,12
70737,0.425183773,27.23564183,-82.4998345,12
70738,0.562465262,27.235644,-82.4998355,12
70739,0.63777566,27.23564633,-82.49983667,12
70740,0.63777566,27.23564867,-82.49983767,12
70741,0.736439897,27.23565133,-82.499839,12
70742,0.705087521,27.235654,-82.49984033,12
70743,0.736439897,27.235657,-82.499841,12
70744,0.63777566,27.2356595,-82.499841,12
70745,0.520741645,27.2356615,-82.499841,12
70746,0.47536991,27.23566333,-82.49984133,12
70747,0.300650329,27.23566467,-82.49984183,12
70748,0.300650329,27.23566567,-82.49984217,12
70749,0.368219949,27.23566667,-82.49984283,12
70750,0,27.2356675,-82.49984333,12
70751,0,27.235668,-82.49984383,12
70752,0.212591887,27.235669,-82.49984417,12
70753,0,27.23566933,-82.4998445,12
70754,0.212591887,27.2356695,-82.49984517,12
70755,0.212591887,27.23566967,-82.49984583,12
70756,0,27.23567,-82.49984633,12
70757,0,27.23567067,-82.49984667,12
70758,0,27.23567133,-82.49984667,12
70759,0,27.23567133,-82.49984667,12
70760,0.212591887,27.23567217,-82.499847,12
70761,0.212591887,27.235673,-82.4998475,12
70762,0.368219949,27.23567433,-82.49984817,12
70763,0,27.23567483,-82.49984867,12
70764,0,27.23567517,-82.499849,12
70765,0,27.23567567,-82.4998495,12
70766,0,27.23567567,-82.49984983,12
70767,0,27.23567567,-82.49985,12
70768,0,27.23567617,-82.49985017,12
70769,0,27.23567617,-82.49985033,12
70770,0,27.2356765,-82.49985067,12
70771,0,27.23567717,-82.499851,12
70772,0,27.23567717,-82.49985117,12
70773,0,27.23567783,-82.49985167,12
70774,0,27.23567833,-82.499852,12
70775,0,27.235679,-82.49985233,12
70776,0,27.23567833,-82.49985233,12
70777,0,27.23567817,-82.4998525,12
70778,0,27.23567833,-82.49985267,12
70779,0.212591887,27.23567733,-82.49985267,12
70780,0,27.235677,-82.4998525,12
70781,0,27.23567717,-82.4998525,12
70782,0,27.23567667,-82.49985233,12
70783,0.300650329,27.2356755,-82.49985217,12
70784,0,27.23567567,-82.49985217,12
70785,0,27.23567533,-82.499852,12
70786,0,27.23567483,-82.499852,12
70787,0,27.23567533,-82.49985217,12
70788,0,27.23567533,-82.499852,12
70789,0,27.23567583,-82.49985167,12
70790,0,27.23567583,-82.49985117,12
70791,0.212591887,27.23567517,-82.49985033,12
70792,0,27.2356745,-82.49984983,12
70793,0.300650329,27.23567367,-82.49984883,12
70794,0.212591887,27.235673,-82.499848,12
70795,0.300650329,27.23567267,-82.49984733,12
70796,0,27.23567233,-82.49984683,12
70797,0,27.23567217,-82.49984633,12
70798,0.300650329,27.23567167,-82.4998455,12
70799,0,27.23567117,-82.499845,12
70800,0,27.235671,-82.49984517,12
70801,0.212591887,27.23567017,-82.49984567,12
70802,0.300650329,27.235669,-82.499846,12
70803,0.212591887,27.23566817,-82.49984633,12
70804,0.520741645,27.23566633,-82.499847,12
70805,0.368219949,27.23566517,-82.49984767,12
70806,0,27.23566467,-82.49984833,12
70807,0,27.235664,-82.49984867,12
70808,0,27.23566367,-82.49984883,12
70809,0.212591887,27.23566467,-82.499849,12
70810,0,27.23566517,-82.49984967,12
70811,0,27.23566533,-82.49985,12
70812,0,27.23566583,-82.49985033,12
70813,0,27.23566633,-82.49985083,12
70814,0,27.23566633,-82.49985133,12
70815,0.212591887,27.23566683,-82.4998515,12
70816,0.300650329,27.2356675,-82.49985217,12
70817,0,27.2356675,-82.499852,12
70818,0,27.2356675,-82.49985167,11
70819,0.212591887,27.2356665,-82.49985117,12
70820,0.562465262,27.23566433,-82.49985033,12
70821,0.425183773,27.23566267,-82.49984967,12
70822,0.601300658,27.23566033,-82.49984883,12
70823,0.212591887,27.2356595,-82.4998485,12
70824,0.212591887,27.235659,-82.49984817,12
70825,0.300650329,27.23565867,-82.4998475,12
70826,0.212591887,27.23565833,-82.49984683,12
70827,0.212591887,27.235659,-82.49984717,12
70828,0.212591887,27.2356595,-82.499847,12
70829,0.47536991,27.23566133,-82.49984683,12
70830,0.300650329,27.23566217,-82.49984683,12
70831,0.368219949,27.23566333,-82.49984683,12
70832,0.212591887,27.23566367,-82.49984667,12
70833,0.212591887,27.23566433,-82.4998465,12
70834,0,27.23566433,-82.49984617,12
70835,0,27.235665,-82.499846,12
70836,0.212591887,27.23566517,-82.49984583,12
70837,0,27.235666,-82.49984567,12
70838,0.300650329,27.23566683,-82.49984467,12
70839,0.300650329,27.23566783,-82.49984483,12
70840,0,27.235668,-82.49984517,12
70841,0.212591887,27.23566867,-82.49984517,12
70842,0.212591887,27.23566917,-82.49984517,11
70843,0.212591887,27.23566967,-82.499845,10
70844,0.300650329,27.23567067,-82.49984483,10
70845,0.300650329,27.23567183,-82.49984433,10
70846,0.368219949,27.2356735,-82.49984417,10
70847,0,27.23567433,-82.49984367,11
70848,0,27.235675,-82.49984333,11
70849,0.736439897,27.2356745,-82.49984,10
70850,0,27.235674,-82.4998395,10
70851,0.47536991,27.23567283,-82.49983783,10
70852,0.212591887,27.23567333,-82.49983717,10
70853,0.601300658,27.235671,-82.49983633,10
70854,0.300650329,27.23567233,-82.499836,10
70855,0.300650329,27.23567133,-82.49983533,10
70856,0,27.2356715,-82.49983483,12
70857,0.212591887,27.23567083,-82.499835,11
70858,0.212591887,27.23567017,-82.49983517,12
70859,0.212591887,27.23566967,-82.499835,12
70860,0.212591887,27.23566917,-82.49983483,12
70861,0,27.23566917,-82.4998345,12
70862,0.300650329,27.2356685,-82.49983517,12
70863,0.425183773,27.23566833,-82.499837,11
70864,0.212591887,27.235668,-82.4998375,11
70865,0,27.235668,-82.49983783,12
70866,0.300650329,27.2356685,-82.4998385,12
70867,0.368219949,27.23566983,-82.499839,12
70868,0.368219949,27.23567133,-82.49983883,12
70869,0.212591887,27.23567233,-82.49983833,12
70870,0,27.23567283,-82.499838,12
70871,0,27.23567217,-82.49983767,12
70872,0,27.23567233,-82.49983767,12
70873,0,27.235672,-82.49983733,12
70874,0,27.23567167,-82.4998375,12
70875,0.212591887,27.235671,-82.49983767,12
70876,0,27.2356705,-82.499838,12
70877,0,27.23566967,-82.49983833,12
70878,0.212591887,27.23566883,-82.49983817,12
70879,0.212591887,27.235668,-82.49983783,12
70880,0.300650329,27.23566667,-82.49983783,12
70881,0,27.23566617,-82.49983833,12
70882,0.212591887,27.23566533,-82.49983883,12
70883,0,27.23566517,-82.49983933,12
70884,0.300650329,27.23566667,-82.49983917,12
70885,0.562465262,27.23566883,-82.49983917,12
70886,1.394058227,27.23567433,-82.49983833,12
70887,0.425183773,27.235676,-82.4998385,12
70888,0.212591887,27.23567667,-82.49983867,12
70889,0.300650329,27.2356775,-82.49983933,12
70890,0.300650329,27.2356785,-82.49984033,12
70891,0.212591887,27.2356785,-82.499841,12
70892,0,27.23567833,-82.49984133,12
70893,0,27.23567833,-82.49984133,12
70894,0,27.23567783,-82.49984167,12
70895,0,27.23567783,-82.49984133,12
70896,0,27.23567783,-82.49984117,12
70897,0.212591887,27.2356785,-82.49984033,12
70898,0.212591887,27.23567933,-82.49984017,12
70899,0.601300658,27.23568167,-82.49984067,12
70900,0.520741645,27.23568367,-82.499841,12
70901,0.300650329,27.23568467,-82.499842,12
70902,0.47536991,27.23568583,-82.49984367,12
70903,0.47536991,27.2356875,-82.4998445,12
70904,0.601300658,27.2356895,-82.49984567,12
70905,1.041483291,27.23569367,-82.49984633,12
70906,0.425183773,27.235695,-82.49984733,12
70907,0.300650329,27.23569567,-82.499848,12
70908,0,27.23569617,-82.49984833,12
70909,0.425183773,27.23569783,-82.49984883,12
70910,0.520741645,27.23569983,-82.499849,12
70911,1.041483291,27.23570367,-82.499851,12
70912,1.084010178,27.235708,-82.49985133,12
70913,0.368219949,27.2357095,-82.49985133,12
70914,0.823364836,27.23571283,-82.49985117,12
70915,0.300650329,27.23571417,-82.49985117,12
70916,0.736439897,27.235717,-82.499851,12
70917,0.92666655,27.23572067,-82.499851,12
70918,0.601300658,27.23572283,-82.49985017,12
70919,0.425183773,27.23572467,-82.49984983,12
70920,0.601300658,27.235723,-82.499848,12
70921,0.300650329,27.23572217,-82.49984733,12
70922,0.766510948,27.23571917,-82.49984683,12
70923,0.736439897,27.23571617,-82.49984633,12
70924,0.212591887,27.23571533,-82.49984683,12
70925,0,27.23571583,-82.49984717,12
70926,0,27.23571567,-82.49984733,12
70927,0.300650329,27.23571683,-82.499847,12
70928,0.212591887,27.23571817,-82.49984717,12
70929,0.47536991,27.23572017,-82.4998475,12
70930,0,27.2357205,-82.49984733,12
70931,0,27.2357205,-82.49984733,12
70932,0,27.23572,-82.49984733,12
70933,0,27.23572,-82.4998475,12
70934,0.601300658,27.23571767,-82.499847,12
70935,0.212591887,27.235717,-82.499847,12
70936,0,27.2357175,-82.49984717,11
70937,1.019554871,27.2357135,-82.49984567,12
70938,0,27.23571333,-82.49984567,12
70939,0,27.23571283,-82.49984583,12
70940,0.212591887,27.2357125,-82.49984567,12
70941,0.425183773,27.235711,-82.49984517,12
70942,0.425183773,27.23570967,-82.4998445,12
70943,0.212591887,27.23570883,-82.49984417,12
70944,0,27.23570867,-82.49984383,12
70945,0.601300658,27.2357065,-82.49984283,12
70946,0.63777566,27.235704,-82.49984183,12
70947,0.766510948,27.235701,-82.49984083,12
70948,0.672274573,27.2356985,-82.49984017,12
70949,3.706666198,27.23568383,-82.49983717,12
70950,1.084010178,27.23567967,-82.499836,12
70951,1.041483291,27.23567567,-82.49983483,12
70952,1.547692295,27.23567333,-82.49982833,12
70953,0.901950987,27.23566983,-82.49982683,12
70954,0.672274573,27.23566717,-82.49982683,12
70955,0.520741645,27.23566533,-82.49982817,12
70956,0.425183773,27.235664,-82.49982883,12
70957,0.47536991,27.23566233,-82.49982983,12
70958,0.425183773,27.23566133,-82.499831,12
70959,1.202601317,27.2356565,-82.49983067,12
70960,0,27.235656,-82.49983033,12
70961,0,27.23565633,-82.49983,12
70962,0.300650329,27.23565533,-82.49982917,12
70963,0,27.23565483,-82.499829,12
70964,0,27.235655,-82.4998295,12
70965,0.300650329,27.23565533,-82.49983017,12
70966,0.212591887,27.235655,-82.49983067,12
70967,0,27.23565517,-82.49983083,12
70968,0,27.23565533,-82.49983083,12
70969,0,27.23565583,-82.499831,12
70970,0.212591887,27.23565667,-82.49983117,12
70971,0,27.235657,-82.49983133,12
70972,0.368219949,27.23565833,-82.49983217,12
70973,0.425183773,27.2356595,-82.49983333,12
70974,0.212591887,27.23566,-82.49983417,12
70975,0.425183773,27.23566067,-82.49983583,12
70976,0.300650329,27.2356605,-82.49983717,12
70977,0.212591887,27.23565983,-82.49983783,12
70978,0.425183773,27.23565817,-82.49983783,12
70979,0.300650329,27.2356575,-82.49983783,12
70980,0,27.23565767,-82.49983833,12
70981,0.212591887,27.23565683,-82.49983833,12
70982,0,27.23565617,-82.49983817,12
70983,0,27.23565583,-82.499838,12
70984,0,27.2356555,-82.49983767,12
70985,0.212591887,27.235655,-82.499837,12
70986,0,27.23565483,-82.4998365,12
70987,0,27.2356545,-82.499836,12
70988,0,27.23565417,-82.49983567,11
70989,0,27.235654,-82.49983567,11
70990,0,27.23565467,-82.4998355,12
70991,0,27.23565467,-82.49983533,12
70992,0,27.23565417,-82.49983467,12
70993,0,27.23565367,-82.499834,12
70994,0,27.2356535,-82.4998335,12
70995,0.300650329,27.2356525,-82.49983317,12
70996,0.425183773,27.23565117,-82.49983233,12
70997,0,27.23565067,-82.499832,12
70998,0.47536991,27.235649,-82.49983133,12
70999,0.425183773,27.23564767,-82.49983067,12
71000,0.425183773,27.23564633,-82.49982983,12
71001,0.425183773,27.23564483,-82.49982917,12
71002,0.520741645,27.23564317,-82.49982833,12
71003,0.601300658,27.23564083,-82.49982783,11
71004,0.736439897,27.23563783,-82.49982783,11
71005,2.072089397,27.2356295,-82.49982817,11
71006,1.948436824,27.23562167,-82.49982783,11
71007,0.876538803,27.23561817,-82.49982767,12
71008,0.672274573,27.23561533,-82.49982733,12
71009,0.368219949,27.23561367,-82.49982717,12
71010,0.425183773,27.235612,-82.49982733,12
71011,0.212591887,27.23561183,-82.499828,12
71012,0.212591887,27.23561233,-82.499829,12
71013,0,27.23561233,-82.49982983,12
71014,0,27.23561283,-82.49983067,12
71015,0.300650329,27.2356135,-82.49983133,12
71016,0,27.23561417,-82.49983183,12
71017,0.300650329,27.23561517,-82.499832,12
71018,0.212591887,27.23561583,-82.49983217,12
71019,0.300650329,27.23561717,-82.499832,12
71020,0.212591887,27.23561817,-82.49983217,12
71021,0.300650329,27.23561717,-82.4998315,12
71022,0,27.2356165,-82.49983117,12
71023,0.212591887,27.23561567,-82.49983133,12
71024,0,27.235615,-82.4998315,12
71025,0.212591887,27.2356145,-82.49983217,12
71026,0.212591887,27.2356145,-82.49983283,12
71027,0.212591887,27.235614,-82.499833,12
71028,0,27.235614,-82.4998335,12
71029,0,27.2356135,-82.49983383,12
71030,0,27.235613,-82.49983383,12
71031,0.212591887,27.23561267,-82.49983383,12
71032,0,27.2356125,-82.49983367,12
71033,0,27.23561167,-82.49983333,12
71034,0,27.23561133,-82.49983333,12
71035,0,27.235611,-82.49983367,12
71036,0,27.23561117,-82.499834,12
71037,0,27.23561133,-82.4998345,12
71038,0,27.235612,-82.499835,12
71039,0.212591887,27.23561267,-82.49983517,12
71040,0,27.23561317,-82.49983517,12
71041,0,27.2356135,-82.499835,12
71042,0,27.23561383,-82.49983467,12
71043,0.212591887,27.2356135,-82.499834,12
71044,0.300650329,27.2356125,-82.499833,12
71045,0,27.235612,-82.499832,12
71046,0.212591887,27.23561133,-82.49983117,12
71047,0.300650329,27.2356105,-82.4998305,11
71048,0,27.23561,-82.49983,11
71049,0,27.23561067,-82.49982967,11
71050,0,27.23561133,-82.49982933,11
71051,0,27.23561217,-82.49982933,11
71052,0.368219949,27.23561367,-82.4998295,11
71053,0.368219949,27.23561533,-82.49983,11
71054,0.425183773,27.23561717,-82.4998305,11
71055,0.212591887,27.23561817,-82.499831,11
71056,0.300650329,27.23561933,-82.4998315,11
71057,0.425183773,27.23562083,-82.49983217,11
71058,0.520741645,27.2356225,-82.49983283,11
71059,0.368219949,27.235624,-82.49983317,11
71060,0.47536991,27.235626,-82.4998335,11
71061,0.300650329,27.23562717,-82.49983367,11
71062,0.368219949,27.2356285,-82.499834,11
71063,0.300650329,27.23562967,-82.49983417,11
71064,0.300650329,27.23563083,-82.4998345,11
71065,0.212591887,27.23563183,-82.49983483,12
71066,0.300650329,27.23563317,-82.49983483,12
71067,0.300650329,27.235634,-82.49983467,12
71068,0.212591887,27.23563433,-82.4998345,11
71069,0.300650329,27.2356355,-82.4998345,11
71070,0.368219949,27.23563717,-82.4998345,11
71071,0.212591887,27.23563833,-82.49983433,11
71072,0.425183773,27.23564017,-82.49983433,12
71073,0.47536991,27.235642,-82.49983433,12
71074,0.601300658,27.23564417,-82.4998345,12
71075,0.520741645,27.23564633,-82.49983467,12
71076,0.520741645,27.2356485,-82.49983467,12
71077,0.425183773,27.23565,-82.499835,12
71078,0.300650329,27.23565117,-82.499835,12
71079,0.425183773,27.235653,-82.4998355,12
71080,0.520741645,27.235655,-82.49983583,12
71081,0.47536991,27.23565683,-82.499836,12
71082,0.425183773,27.23565867,-82.49983567,12
71083,0.368219949,27.23566017,-82.49983517,12
71084,0.368219949,27.23566167,-82.49983467,12
71085,0.425183773,27.235663,-82.499834,12
71086,0.300650329,27.23566433,-82.49983367,12
71087,0.368219949,27.23566567,-82.49983333,12
71088,0.368219949,27.235667,-82.49983367,12
71089,0.368219949,27.23566833,-82.49983367,12
71090,0.368219949,27.23566967,-82.499834,12
71091,0.368219949,27.235671,-82.49983433,12
71092,0.300650329,27.23567217,-82.49983467,12
71093,0.300650329,27.2356735,-82.49983483,12
71094,0.300650329,27.23567483,-82.49983483,12
71095,0.212591887,27.235676,-82.4998345,12
71096,0.300650329,27.235677,-82.499834,12
71097,0.212591887,27.235678,-82.49983367,12
71098,0.300650329,27.23567917,-82.49983367,12
71099,0.425183773,27.23568083,-82.49983383,12
71100,0.300650329,27.235682,-82.49983417,12
71101,0.300650329,27.23568317,-82.4998345,12
71102,0.425183773,27.235685,-82.49983433,12
71103,0.368219949,27.23568633,-82.499834,12
71104,0.368219949,27.23568767,-82.49983383,12
71105,0.368219949,27.235689,-82.49983367,12
71106,0.212591887,27.23569,-82.49983383,12
71107,0,27.23569033,-82.49983383,12
71108,0.47536991,27.23569217,-82.49983367,12
71109,0.425183773,27.2356905,-82.49983367,12
71110,0.520741645,27.23568833,-82.49983317,12
71111,0.425183773,27.235687,-82.4998325,12
71112,0.300650329,27.235686,-82.499832,12
71113,0.425183773,27.2356845,-82.499831,12
71114,0.562465262,27.23568267,-82.49982983,12
71115,0.562465262,27.23568083,-82.49982867,12
71116,0.562465262,27.23567883,-82.49982783,12
71117,0.368219949,27.2356775,-82.49982733,12
71118,0.425183773,27.235676,-82.49982667,12
71119,0.300650329,27.23567517,-82.49982567,12
71120,0.63777566,27.23567283,-82.49982417,12
71121,0.601300658,27.23567067,-82.49982267,12
71122,0.672274573,27.23566833,-82.49982133,12
71123,0.47536991,27.23566683,-82.49982067,12
71124,0.47536991,27.23566533,-82.49981967,11
71125,0.601300658,27.23566333,-82.4998185,11
71126,0.425183773,27.23566217,-82.49981783,11
71127,0.562465262,27.23566033,-82.49981667,11
71128,0.212591887,27.23565983,-82.499816,11
71129,0.425183773,27.23565833,-82.49981517,11
71130,0.368219949,27.23565683,-82.49981467,11
71131,0.300650329,27.23565567,-82.49981433,11
71132,0,27.23565483,-82.499814,11
71133,0.300650329,27.23565367,-82.49981367,11
71134,0.368219949,27.235652,-82.49981317,11
71135,0.368219949,27.23565067,-82.49981283,11
71136,0.368219949,27.23564933,-82.49981233,11
71137,0.212591887,27.23564817,-82.49981233,11
71138,0,27.23564783,-82.49981267,11
71139,0.212591887,27.23564733,-82.49981317,11
71140,0,27.23564717,-82.49981367,11
71141,0.212591887,27.23564667,-82.49981433,11
71142,0,27.235646,-82.49981467,11
71143,0,27.23564567,-82.499815,11
71144,0.300650329,27.23564583,-82.49981567,11
71145,0.212591887,27.23564617,-82.49981667,11
71146,0.212591887,27.23564633,-82.49981733,11
71147,0,27.23564667,-82.49981767,11
71148,0.212591887,27.23564667,-82.4998175,11
71149,0,27.23564617,-82.49981733,11
71150,0,27.2356455,-82.49981683,11
71151,0,27.2356455,-82.49981667,11
71152,0,27.235645,-82.49981667,11
71153,0,27.235645,-82.499817,11
71154,0,27.2356455,-82.4998175,11
71155,0,27.23564583,-82.499818,11
71156,0,27.235646,-82.49981833,11
71157,0,27.235646,-82.49981867,11
71158,0,27.23564583,-82.499819,11
71159,0,27.235646,-82.4998195,10
71160,0.300650329,27.2356465,-82.49982033,10
71161,0.368219949,27.23564767,-82.49982117,10
71162,0.425183773,27.235649,-82.49982233,10
71163,0.425183773,27.23565017,-82.4998235,10
71164,0.47536991,27.23565167,-82.49982467,11
71165,0.425183773,27.235653,-82.49982567,11
71166,0.300650329,27.2356535,-82.49982633,11
71167,0.300650329,27.2356545,-82.499827,11
71168,0.212591887,27.23565533,-82.49982733,11
71169,0.212591887,27.23565617,-82.49982767,11
71170,0.212591887,27.23565667,-82.49982783,11
71171,0.300650329,27.23565733,-82.49982767,11
71172,0,27.23565767,-82.49982733,11
71173,0.212591887,27.2356585,-82.499827,11
71174,0.368219949,27.235658,-82.49982567,11
71175,0.212591887,27.235658,-82.49982467,11
71176,0.212591887,27.23565767,-82.499824,11
71177,0.212591887,27.23565817,-82.49982333,11
71178,0.300650329,27.235659,-82.49982317,11
71179,0.212591887,27.2356585,-82.49982267,11
71180,0.300650329,27.23565783,-82.49982183,11
71181,0.300650329,27.23565733,-82.499821,11
71182,0.212591887,27.235657,-82.49982033,11
71183,0,27.23565667,-82.49981983,11
71184,0.672274573,27.2356545,-82.499818,11
71185,0,27.23565433,-82.49981783,11
71186,0.425183773,27.23565317,-82.49981667,11
71187,0.212591887,27.23565233,-82.49981583,11
71188,0,27.23565183,-82.49981533,11
71189,0.212591887,27.23565167,-82.49981467,11
71190,0.212591887,27.23565167,-82.499814,11
71191,0.212591887,27.23565167,-82.49981333,11
71192,0.300650329,27.23565133,-82.4998125,11
71193,0.425183773,27.23565,-82.49981133,11
71194,0.300650329,27.23564967,-82.49981017,11
71195,0.47536991,27.23564833,-82.49980883,11
71196,0.47536991,27.23564667,-82.49980783,11
71197,0.300650329,27.23564567,-82.49980733,11
71198,0.212591887,27.23564517,-82.49980733,11
71199,0,27.2356445,-82.49980717,11
71200,0.212591887,27.23564383,-82.49980733,11
71201,0,27.23564367,-82.4998075,11
71202,0.212591887,27.23564417,-82.4998085,11
71203,0.425183773,27.23564517,-82.49980933,11
71204,0.562465262,27.23564667,-82.499811,11
71205,0.425183773,27.235648,-82.49981217,11
71206,0,27.2356485,-82.49981267,11
71207,0.212591887,27.23564933,-82.4998125,11
71208,0,27.2356495,-82.49981217,11
71209,0,27.23565,-82.499812,11
71210,0.212591887,27.23564967,-82.49981133,11
71211,0,27.23564983,-82.499811,11
71212,0,27.23565,-82.49981083,11
71213,0,27.23565017,-82.49981033,11
71214,0,27.23565033,-82.49980983,11
71215,0.212591887,27.23565083,-82.4998095,11
71216,0,27.23565117,-82.49980917,11

